target,run_seed,generation,best_fitness,mean_fitness,best_length,mean_length
nguyen3,1,512,0.963876,0.782711,44,39.479
nguyen3,1,513,0.963876,0.767791,35,39.337
nguyen3,1,514,0.963876,0.77229,39,39.285
nguyen3,1,515,0.963876,0.768421,34,39.417
nguyen3,1,516,0.963876,0.750834,34,39.547
nguyen3,1,517,0.963876,0.75688,38,39.415
nguyen3,1,518,0.963876,0.764839,39,39.379
nguyen3,1,519,0.963876,0.766133,41,39.257
nguyen3,1,520,0.963876,0.794293,33,39.53
nguyen3,1,521,0.963876,0.770683,35,39.406
nguyen3,1,522,0.963876,0.756221,38,39.368
nguyen3,1,523,0.963876,0.798793,40,39.479
nguyen3,1,524,0.963876,0.785338,43,39.444
nguyen3,1,525,0.963876,0.771131,39,39.364
nguyen3,1,526,0.963876,0.772598,36,39.206
nguyen3,1,527,0.963876,0.773078,37,39.226
nguyen3,1,528,0.963876,0.771256,44,39.171
nguyen3,1,529,0.963876,0.771254,37,39.225
